,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,album_name,popularity
130,0.641,0.533,7,-8.909,1,0.0287,0.279,6.06e-05,0.113,0.364,95.776,audio_features,2D3OzSwTcwuNWWs8MacKqz,spotify:track:2D3OzSwTcwuNWWs8MacKqz,https://api.spotify.com/v1/tracks/2D3OzSwTcwuNWWs8MacKqz,https://api.spotify.com/v1/audio-analysis/2D3OzSwTcwuNWWs8MacKqz,162107,3,Half Moon Run,Grow into Love,Grow Into Love,24
131,0.674,0.494,0,-5.671,0,0.0447,0.738,4.19e-05,0.0886,0.543,79.038,audio_features,568ZnkQDsn09lX1FXn7a4Q,spotify:track:568ZnkQDsn09lX1FXn7a4Q,https://api.spotify.com/v1/tracks/568ZnkQDsn09lX1FXn7a4Q,https://api.spotify.com/v1/audio-analysis/568ZnkQDsn09lX1FXn7a4Q,151680,4,Anna of the North,Dream Girl,Dream Girl,53
132,0.83,0.468,9,-7.004,0,0.241,0.581,0.000108,0.112,0.865,90.008,audio_features,3XQMmtEzVDkYeKmHDqEm2S,spotify:track:3XQMmtEzVDkYeKmHDqEm2S,https://api.spotify.com/v1/tracks/3XQMmtEzVDkYeKmHDqEm2S,https://api.spotify.com/v1/audio-analysis/3XQMmtEzVDkYeKmHDqEm2S,151187,4,Shoffy,Tricky (feat. Sabrina Carpenter),Tricky (feat. Sabrina Carpenter),16
133,0.782,0.49,11,-5.92,1,0.0352,0.398,0.118,0.286,0.787,114.005,audio_features,3Ebf3n6GX9i8OLig5lNXtL,spotify:track:3Ebf3n6GX9i8OLig5lNXtL,https://api.spotify.com/v1/tracks/3Ebf3n6GX9i8OLig5lNXtL,https://api.spotify.com/v1/audio-analysis/3Ebf3n6GX9i8OLig5lNXtL,202826,4,No Suits,Sue,Sue,44
134,0.762,0.277,6,-6.167,1,0.0691,0.205,0.0,0.154,0.353,90.413,audio_features,4vPhzflsk64hlMmbmsMRKF,spotify:track:4vPhzflsk64hlMmbmsMRKF,https://api.spotify.com/v1/tracks/4vPhzflsk64hlMmbmsMRKF,https://api.spotify.com/v1/audio-analysis/4vPhzflsk64hlMmbmsMRKF,188140,4,vlush,Byof,Who 250,37
135,0.831,0.716,6,-4.189,0,0.065,0.0193,0.0,0.065,0.972,126.012,audio_features,10dloEtxbMUx8JgAK2zVob,spotify:track:10dloEtxbMUx8JgAK2zVob,https://api.spotify.com/v1/tracks/10dloEtxbMUx8JgAK2zVob,https://api.spotify.com/v1/audio-analysis/10dloEtxbMUx8JgAK2zVob,161905,4,Scotty Sire,Men Are Trash,Men Are Trash,54
136,0.401,0.584,2,-6.418,1,0.03,0.541,0.0,0.129,0.19,147.777,audio_features,33w2gkvsI5iAnMI8z8mYln,spotify:track:33w2gkvsI5iAnMI8z8mYln,https://api.spotify.com/v1/tracks/33w2gkvsI5iAnMI8z8mYln,https://api.spotify.com/v1/audio-analysis/33w2gkvsI5iAnMI8z8mYln,244647,4,ILLENIUM,In Your Arms (with X Ambassadors) - Stripped,In Your Arms (with X Ambassadors) - Stripped,49
137,0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04,audio_features,1VbClJ27jcsMNmOxHnXlKV,spotify:track:1VbClJ27jcsMNmOxHnXlKV,https://api.spotify.com/v1/tracks/1VbClJ27jcsMNmOxHnXlKV,https://api.spotify.com/v1/audio-analysis/1VbClJ27jcsMNmOxHnXlKV,180053,4,Quinn XCII,Coffee,Coffee,26
138,0.648,0.561,8,-5.664,1,0.0796,0.388,0.0,0.119,0.29,149.988,audio_features,73iJJnsHLFQMmywG0aAfHA,spotify:track:73iJJnsHLFQMmywG0aAfHA,https://api.spotify.com/v1/tracks/73iJJnsHLFQMmywG0aAfHA,https://api.spotify.com/v1/audio-analysis/73iJJnsHLFQMmywG0aAfHA,129231,4,Ozzus,An Interlude for the Summer,An O(dd)zzus World,24
139,0.843,0.664,1,-7.285,0,0.126,0.0784,0.0,0.0678,0.652,119.862,audio_features,6hr2GX32MTmX78CieQ5430,spotify:track:6hr2GX32MTmX78CieQ5430,https://api.spotify.com/v1/tracks/6hr2GX32MTmX78CieQ5430,https://api.spotify.com/v1/audio-analysis/6hr2GX32MTmX78CieQ5430,187240,4,Scotty Sire,Funkin Fun,What's Going On,50
140,0.683,0.675,2,-5.461,1,0.0292,0.0223,0.0187,0.101,0.6,111.008,audio_features,2PtBhfoPZ6VYtXkrE5FrCH,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,https://api.spotify.com/v1/tracks/2PtBhfoPZ6VYtXkrE5FrCH,https://api.spotify.com/v1/audio-analysis/2PtBhfoPZ6VYtXkrE5FrCH,186440,4,MisterWives,Reflections,Our Own House,62
141,0.817,0.623,9,-5.9,0,0.043,0.202,0.0,0.113,0.967,120.111,audio_features,4PH8t9hDbnLSDqhpZWXv58,spotify:track:4PH8t9hDbnLSDqhpZWXv58,https://api.spotify.com/v1/tracks/4PH8t9hDbnLSDqhpZWXv58,https://api.spotify.com/v1/audio-analysis/4PH8t9hDbnLSDqhpZWXv58,138000,4,Cautious Clay,Cheesin',Cheesin',0
142,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,audio_features,79qxwHypONUt3AFq0WPpT9,spotify:track:79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/tracks/79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/audio-analysis/79qxwHypONUt3AFq0WPpT9,214293,4,Kacey Musgraves,Rainbow,Golden Hour,73
143,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,audio_features,3hARuUtzTdUuWH1KiLJlSf,spotify:track:3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/tracks/3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/audio-analysis/3hARuUtzTdUuWH1KiLJlSf,139293,4,Still Woozy,Window,Window,72
144,0.675,0.695,7,-7.859,0,0.0753,0.00383,2.95e-05,0.0637,0.662,92.025,audio_features,6wFqLYmiXyGvprbWa4ogm8,spotify:track:6wFqLYmiXyGvprbWa4ogm8,https://api.spotify.com/v1/tracks/6wFqLYmiXyGvprbWa4ogm8,https://api.spotify.com/v1/audio-analysis/6wFqLYmiXyGvprbWa4ogm8,202779,4,Christian French,i think too much,i think too much,65
145,0.801,0.272,4,-10.564,1,0.415,0.302,0.0,0.407,0.648,68.965,audio_features,1g8illkxDpZ9oHckc7NovJ,spotify:track:1g8illkxDpZ9oHckc7NovJ,https://api.spotify.com/v1/tracks/1g8illkxDpZ9oHckc7NovJ,https://api.spotify.com/v1/audio-analysis/1g8illkxDpZ9oHckc7NovJ,174520,4,Jeremy Zucker,not ur friend,love is not dying,59
146,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,audio_features,16x9viSmRS3PII71Pdeowc,spotify:track:16x9viSmRS3PII71Pdeowc,https://api.spotify.com/v1/tracks/16x9viSmRS3PII71Pdeowc,https://api.spotify.com/v1/audio-analysis/16x9viSmRS3PII71Pdeowc,335827,4,REO Speedwagon,Roll with the Changes,"You Can Tune a Piano, But You Can't Tuna Fish",60
147,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,audio_features,2dtK02TSAuTvVYU2wGAVG0,spotify:track:2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/tracks/2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/audio-analysis/2dtK02TSAuTvVYU2wGAVG0,234040,4,Orleans,Still the One,Waking & Dreaming,63
148,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,audio_features,7b4yGtR0rujvLi5EBfKKJ2,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/tracks/7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/audio-analysis/7b4yGtR0rujvLi5EBfKKJ2,211160,4,Eddie Money,Take Me Home Tonight,Can't Hold Back,68
149,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4,Phil Collins,In The Air Tonight - 2015 Remastered,Face Value (Deluxe Editon),77
150,0.393,0.588,9,-6.68,0,0.0613,0.345,0.0,0.134,0.728,203.145,audio_features,500h8jAdr7LvzzXlm1qxtK,spotify:track:500h8jAdr7LvzzXlm1qxtK,https://api.spotify.com/v1/tracks/500h8jAdr7LvzzXlm1qxtK,https://api.spotify.com/v1/audio-analysis/500h8jAdr7LvzzXlm1qxtK,186333,4,Pilot,Magic,From The Album Of The Same Name,58
151,0.573,0.679,3,-5.693,1,0.079,0.237,6.82e-05,0.375,0.583,98.085,audio_features,2U5kSevItDmL0XzSDyemRp,spotify:track:2U5kSevItDmL0XzSDyemRp,https://api.spotify.com/v1/tracks/2U5kSevItDmL0XzSDyemRp,https://api.spotify.com/v1/audio-analysis/2U5kSevItDmL0XzSDyemRp,203160,4,Bon Entendeur,Le temps est bon,Aller-retour,66
152,0.549,0.671,2,-7.982,1,0.0464,0.134,0.0,0.117,0.516,124.0,audio_features,0HsRWeoq9eME1Vgc8Evfhq,spotify:track:0HsRWeoq9eME1Vgc8Evfhq,https://api.spotify.com/v1/tracks/0HsRWeoq9eME1Vgc8Evfhq,https://api.spotify.com/v1/audio-analysis/0HsRWeoq9eME1Vgc8Evfhq,176171,4,Silver Warehouse,Silver Warehouse,Silver Warehouse,41
153,0.608,0.596,9,-5.412,1,0.0354,0.0746,0.0,0.163,0.335,90.951,audio_features,4A8UwZaRbpX4GYnQGvDkPU,spotify:track:4A8UwZaRbpX4GYnQGvDkPU,https://api.spotify.com/v1/tracks/4A8UwZaRbpX4GYnQGvDkPU,https://api.spotify.com/v1/audio-analysis/4A8UwZaRbpX4GYnQGvDkPU,191013,4,Run River North,Wake Up,Wake Up,46
154,0.886,0.478,0,-6.83,1,0.051,0.206,1.4e-05,0.392,0.504,118.02,audio_features,4lYxJPxy3jMEADaFhtcWRV,spotify:track:4lYxJPxy3jMEADaFhtcWRV,https://api.spotify.com/v1/tracks/4lYxJPxy3jMEADaFhtcWRV,https://api.spotify.com/v1/audio-analysis/4lYxJPxy3jMEADaFhtcWRV,221707,4,Scotty Sire,Mister Glassman,Ruin Your Party,56
155,0.719,0.461,11,-8.612,0,0.391,0.116,1.1e-05,0.433,0.815,74.852,audio_features,2GaEGK2kh2iO0mUlGh670b,spotify:track:2GaEGK2kh2iO0mUlGh670b,https://api.spotify.com/v1/tracks/2GaEGK2kh2iO0mUlGh670b,https://api.spotify.com/v1/audio-analysis/2GaEGK2kh2iO0mUlGh670b,150245,4,Scotty Sire,Breakfast In the Park,Breakfast In the Park,53
156,0.729,0.405,8,-8.546,0,0.133,0.0592,0.00991,0.12,0.634,169.973,audio_features,05rg3mS0oYnjjasNBxRXGv,spotify:track:05rg3mS0oYnjjasNBxRXGv,https://api.spotify.com/v1/tracks/05rg3mS0oYnjjasNBxRXGv,https://api.spotify.com/v1/audio-analysis/05rg3mS0oYnjjasNBxRXGv,182598,4,BabyJake,Confidant,Confidant,38
157,0.566,0.446,0,-9.81,1,0.0486,0.53,0.0,0.108,0.704,110.992,audio_features,3YXYg7QaCXHCnPyElcBmM4,spotify:track:3YXYg7QaCXHCnPyElcBmM4,https://api.spotify.com/v1/tracks/3YXYg7QaCXHCnPyElcBmM4,https://api.spotify.com/v1/audio-analysis/3YXYg7QaCXHCnPyElcBmM4,229169,4,Andy Citrin,I'm Fine,I'm Fine,33
158,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921,audio_features,7kQkmyoHCEqwe7QwDbkSXM,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/tracks/7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/audio-analysis/7kQkmyoHCEqwe7QwDbkSXM,190348,4,FINNEAS,Let's Fall in Love for the Night,Let’s Fall In Love For The Night,79
159,0.77,0.79,0,-5.007,1,0.0912,0.0335,0.0,0.0937,0.261,104.062,audio_features,2haqQhsi8AM7mCpYPIr5mm,spotify:track:2haqQhsi8AM7mCpYPIr5mm,https://api.spotify.com/v1/tracks/2haqQhsi8AM7mCpYPIr5mm,https://api.spotify.com/v1/audio-analysis/2haqQhsi8AM7mCpYPIr5mm,249231,4,WATCH THE DUCK,Making Luv To The Beat (feat. T.I. & DJ E-Feezy) - MERCE Remix,The Trojan Horse (Deluxe Edition),56
160,0.671,0.874,0,-4.188,1,0.0448,0.0829,2.72e-05,0.294,0.747,109.96,audio_features,22jEGuVPtvtMqKPuXdOVCh,spotify:track:22jEGuVPtvtMqKPuXdOVCh,https://api.spotify.com/v1/tracks/22jEGuVPtvtMqKPuXdOVCh,https://api.spotify.com/v1/audio-analysis/22jEGuVPtvtMqKPuXdOVCh,152203,4,Young Rising Sons,SAD (Clap Your Hands),SAD / Scatterbrain,52
161,0.611,0.699,9,-5.183,1,0.0365,0.117,0.0,0.0632,0.749,154.77,audio_features,3kSmaObYtsjFbusk0HBBuX,spotify:track:3kSmaObYtsjFbusk0HBBuX,https://api.spotify.com/v1/tracks/3kSmaObYtsjFbusk0HBBuX,https://api.spotify.com/v1/audio-analysis/3kSmaObYtsjFbusk0HBBuX,137720,4,John K,Rum n Tequila,if we never met,50
162,0.74,0.642,9,-6.805,1,0.0291,0.0599,3.71e-05,0.802,0.591,130.03,audio_features,1t46CVb0ge4YrBXKogogSg,spotify:track:1t46CVb0ge4YrBXKogogSg,https://api.spotify.com/v1/tracks/1t46CVb0ge4YrBXKogogSg,https://api.spotify.com/v1/audio-analysis/1t46CVb0ge4YrBXKogogSg,170538,4,Peach Tree Rascals,Things Won't Go My Way,Things Won't Go My Way,56
163,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,audio_features,5aUSEPNd3m5xliFK4pn5mU,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3,Zedd,Good Thing (with Kehlani),Good Thing (with Kehlani),75
164,0.713,0.666,11,-6.128,1,0.0511,0.2,2.09e-05,0.137,0.277,112.015,audio_features,6u8MYoxXvAHNR0enhdUqgd,spotify:track:6u8MYoxXvAHNR0enhdUqgd,https://api.spotify.com/v1/tracks/6u8MYoxXvAHNR0enhdUqgd,https://api.spotify.com/v1/audio-analysis/6u8MYoxXvAHNR0enhdUqgd,209224,4,EVAN GIIA,WESTWORLD,WESTWORLD,60
165,0.713,0.731,1,-7.246,1,0.0347,0.0232,8.53e-05,0.0972,0.381,119.99,audio_features,6QXAMI7XJf2n2dO4RUhOde,spotify:track:6QXAMI7XJf2n2dO4RUhOde,https://api.spotify.com/v1/tracks/6QXAMI7XJf2n2dO4RUhOde,https://api.spotify.com/v1/audio-analysis/6QXAMI7XJf2n2dO4RUhOde,254641,4,POWERS,Sunshine,Sunshine,46
166,0.699,0.832,5,-4.324,1,0.0378,0.166,0.00395,0.318,0.176,109.964,audio_features,3Rhbpb5OUI4BbK580AUpew,spotify:track:3Rhbpb5OUI4BbK580AUpew,https://api.spotify.com/v1/tracks/3Rhbpb5OUI4BbK580AUpew,https://api.spotify.com/v1/audio-analysis/3Rhbpb5OUI4BbK580AUpew,231273,4,Elohim,Sensations - Whethan Remix,Sensations (Whethan Remix),54
167,0.719,0.848,4,-4.334,0,0.0747,0.025,0.0,0.0687,0.758,82.014,audio_features,0eWg4ZTblO99Vr5w90dr0v,spotify:track:0eWg4ZTblO99Vr5w90dr0v,https://api.spotify.com/v1/tracks/0eWg4ZTblO99Vr5w90dr0v,https://api.spotify.com/v1/audio-analysis/0eWg4ZTblO99Vr5w90dr0v,219238,4,Big Gigantic,St. Lucia,Free Your Mind,42
168,0.518,0.411,7,-8.909,1,0.0335,0.896,0.000716,0.112,0.0782,120.06,audio_features,1eA6HGJ1qZXEL7NIFKYrXK,spotify:track:1eA6HGJ1qZXEL7NIFKYrXK,https://api.spotify.com/v1/tracks/1eA6HGJ1qZXEL7NIFKYrXK,https://api.spotify.com/v1/audio-analysis/1eA6HGJ1qZXEL7NIFKYrXK,208000,4,Rence,Baby Blue,Baby Blue,62
169,0.396,0.677,3,-7.513,1,0.0354,0.0372,0.000137,0.112,0.249,135.177,audio_features,2kG5litgxXvx6ZRgwO1v7W,spotify:track:2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/tracks/2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/audio-analysis/2kG5litgxXvx6ZRgwO1v7W,239880,4,Houndmouth,Sedona,Little Neon Limelight,68
170,0.772,0.582,2,-5.14,0,0.0615,0.222,8.78e-05,0.108,0.319,117.856,audio_features,64I0PKLFEKlcvc7fEVUGq0,spotify:track:64I0PKLFEKlcvc7fEVUGq0,https://api.spotify.com/v1/tracks/64I0PKLFEKlcvc7fEVUGq0,https://api.spotify.com/v1/audio-analysis/64I0PKLFEKlcvc7fEVUGq0,180067,4,Izzy Bizu,White Tiger - Single Version,White Tiger,60
